,OBJECTID,COUNTY,CITY,Shape__Area,Shape__Length,GlobalID,Year,Geography,Geographic Area Name,Total_Population,City
4982,344.0,Fresno,Reedley,22607950.4804688,43003.7486545284,ef91d62f-8dad-4162-8b26-61a93fe4d486,2020,1600000US0660242,"Reedley city, California",25710.0,Reedley
4983,345.0,San Bernardino,Rialto,91390403.578125,98745.6370998239,96975d0b-4c06-420c-806d-77b8c0f70e14,2020,1600000US0660466,"Rialto city, California",103549.0,Rialto
4984,346.0,Contra Costa,Richmond,126675636.636719,176965.464693012,45f0f280-5d3a-4a3a-84f9-7cb4d419e15e,2020,1600000US0660620,"Richmond city, California",110051.0,Richmond
4985,347.0,Kern,Ridgecrest,84540228.5273438,69285.6735449347,48eedf70-70d7-4925-b8b7-6103ee5dc7a1,2020,1600000US0660704,"Ridgecrest city, California",28905.0,Ridgecrest
4986,348.0,Humboldt,Rio Dell,11666569.5429688,28074.4491535008,5dc2b8e2-6863-4ce9-966b-2d014c37fc38,2020,1600000US0660900,"Rio Dell city, California",3388.0,Rio Dell
4987,349.0,Solano,Rio Vista,28935366.203125,35454.3947119044,9ca0d339-e6a2-44dd-857e-61e7cd0f7a63,2020,1600000US0660984,"Rio Vista city, California",9407.0,Rio Vista
4988,350.0,San Joaquin,Ripon,22885456.84375,37095.6139718161,064fb9ff-a16f-4910-9eea-fe0b882d75ce,2020,1600000US0661026,"Ripon city, California",16049.0,Ripon
4989,351.0,Stanislaus,Riverbank,19707228.796875,28698.0202452408,26ff9792-f869-4bbb-a49b-c9b5c4841a50,2020,1600000US0661068,"Riverbank city, California",24623.0,Riverbank
4990,352.0,Riverside,Riverside,307618936.777344,125771.980799906,f0ce24cb-2697-4cbe-91f3-f3d9802aede1,2020,1600000US0662000,"Riverside city, California",327569.0,Riverside
4991,353.0,Placer,Rocklin,84310905.15625,52386.9677909041,ec539eb0-57ca-471a-823c-4185fc88fda0,2020,1600000US0662364,"Rocklin city, California",67070.0,Rocklin
4992,354.0,Sonoma,Rohnert Park,30829152.1796875,40766.6339277502,86909745-0623-4620-b48a-54bd29ee30f4,2020,1600000US0662546,"Rohnert Park city, California",42559.0,Rohnert Park
4993,355.0,Los Angeles,Rolling Hills,11232750.6523438,17709.4722533372,6460131d-326e-4a9e-bc2c-775a02f5a4a7,2020,1600000US0662602,"Rolling Hills city, California",1439.0,Rolling Hills
4994,355.0,Los Angeles,Rolling Hills,11232750.6523438,17709.4722533372,6460131d-326e-4a9e-bc2c-775a02f5a4a7,2020,1600000US0662625,"Rolling Hills CDP, California",706.0,Rolling Hills
4995,356.0,Los Angeles,Rolling Hills Estates,13510504.5507813,44984.5462724516,eead10cb-6be8-4a8d-8aa4-ab4c0eef04ed,2020,1600000US0662644,"Rolling Hills Estates city, California",8025.0,Rolling Hills Estates
4996,357.0,Los Angeles,Rosemead,19557738.3476563,34742.7230793602,ff890777-604e-4f8e-9e64-61433f2be67c,2020,1600000US0662896,"Rosemead city, California",53850.0,Rosemead
4997,358.0,Placer,Roseville,188369685.691406,103311.790809225,00b182ab-6459-46b9-9a0a-38c2d5e94336,2020,1600000US0662938,"Roseville city, California",138860.0,Roseville
4998,360.0,Sacramento,Sacramento,427007328.730469,198235.433107305,7223be8a-6d82-49eb-94f7-6db5c9511368,2020,1600000US0664000,"Sacramento city, California",503482.0,Sacramento
4999,361.0,Monterey,Salinas,94905743.375,59269.1649201877,43a14511-a2ff-4099-af65-ec9a825220a6,2020,1600000US0664224,"Salinas city, California",156177.0,Salinas
5000,363.0,San Bernardino,San Bernardino,236679086.378906,262073.488311803,af9df172-d9a9-46e7-a394-8865892512d4,2020,1600000US0665000,"San Bernardino city, California",216784.0,San Bernardino
5001,364.0,San Mateo,San Bruno,22670974.7109375,29835.1014582865,748e5da7-3eaf-4143-9d11-a74b207ebe87,2020,1600000US0665028,"San Bruno city, California",44663.0,San Bruno
5002,365.0,San Mateo,San Carlos,22245703.1953125,38466.2051114397,c610e761-fdb5-450d-a2e7-b9e91dc0aa55,2020,1600000US0665070,"San Carlos city, California",29647.0,San Carlos
5003,366.0,Orange,San Clemente,68399728.0859375,46048.6615335189,514c666f-1765-4b53-8d1b-b23faed64e43,2020,1600000US0665084,"San Clemente city, California",64929.0,San Clemente
5004,367.0,San Diego,San Diego,1248246435.08984,435778.638159929,9bd96f96-21a8-4f74-9504-658b87b89687,2020,1600000US0666000,"San Diego city, California",1414545.0,San Diego
5005,368.0,Los Angeles,San Dimas,58386928.3867188,62777.7392005674,92978ddb-51f6-40b8-a84f-9f94a06fadfd,2020,1600000US0666070,"San Dimas city, California",33812.0,San Dimas
5006,369.0,Los Angeles,San Fernando,9028822.01953125,13535.6471148585,e337dd0c-3f39-41c7-a706-8a41fbb7a9e1,2020,1600000US0666140,"San Fernando city, California",24244.0,San Fernando
5007,370.0,San Francisco,San Francisco,196956991.132813,88017.5832295031,22155ea7-bce9-44f7-a8bb-47524aba3dd4,2020,1600000US0667000,"San Francisco city, California",874784.0,San Francisco
5008,371.0,Los Angeles,San Gabriel,15644452.6210938,35543.8786644452,0e7586d1-a740-470b-8a49-fdaba6b923a4,2020,1600000US0667042,"San Gabriel city, California",40108.0,San Gabriel
5009,372.0,Riverside,San Jacinto,97900780.6953125,72246.5252366248,26a048a2-b665-4994-9ea9-f903ea72d164,2020,1600000US0667112,"San Jacinto city, California",48786.0,San Jacinto
5010,373.0,Fresno,San Joaquin,4621577.88671875,16766.3997344222,bb1c0ed5-95b7-4b39-9732-56e3b634c0d5,2020,1600000US0667126,"San Joaquin city, California",4025.0,San Joaquin
5011,374.0,Santa Clara,San Jose,736732528.890625,558594.751584614,04cabb06-702a-4308-90de-372d1a31da84,2020,1600000US0668000,"San Jose city, California",1029409.0,San Jose
5012,375.0,San Benito,San Juan Bautista,3161606.3828125,11891.297445201,8824172c-47b5-4ca9-9f43-5de6af79d72c,2020,1600000US0668014,"San Juan Bautista city, California",2086.0,San Juan Bautista
5013,376.0,Orange,San Juan Capistrano,53812533.9257813,39988.5941283385,5ad6699b-f094-4236-8c2d-f020af5063f1,2020,1600000US0668028,"San Juan Capistrano city, California",35976.0,San Juan Capistrano
5014,377.0,Alameda,San Leandro,55297492.9804688,44204.8238907699,c0f019a7-9299-4d7b-b6dc-eae218e434b0,2020,1600000US0668084,"San Leandro city, California",90489.0,San Leandro
5015,378.0,San Luis Obispo,San Luis Obispo,53035632.7109375,63090.7801074243,2a4a14d5-79ad-4951-8356-449c441ff2e1,2020,1600000US0668154,"San Luis Obispo city, California",47402.0,San Luis Obispo
5016,379.0,San Diego,San Marcos,91060676.8398438,82477.3069318236,f4582ec4-c221-4a78-b2bf-ec5ee2620546,2020,1600000US0668196,"San Marcos city, California",96219.0,San Marcos
5017,380.0,Los Angeles,San Marino,14270612.8320313,20988.4402580177,2224cf5b-3d9c-4f56-abb3-daae68fe447a,2020,1600000US0668224,"San Marino city, California",13020.0,San Marino
5018,381.0,San Mateo,San Mateo,51529814.7421875,55198.7179558889,df1d93b9-1681-4016-8426-9186099481df,2020,1600000US0668252,"San Mateo city, California",103619.0,San Mateo
5019,382.0,Contra Costa,San Pablo,10873954.8945313,20723.2271520139,eca71bdb-3d39-46e6-88d5-d79b7a03c1ce,2020,1600000US0668294,"San Pablo city, California",30959.0,San Pablo
5020,383.0,Marin,San Rafael,69657593.3789063,91209.0985089714,b33c3143-ff46-43bd-b805-d75840603026,2020,1600000US0668364,"San Rafael city, California",59178.0,San Rafael
5021,384.0,Contra Costa,San Ramon,83436495.859375,53489.5086293224,01b863ff-242c-483e-bd2d-6928982adf3c,2020,1600000US0668378,"San Ramon city, California",81344.0,San Ramon
5022,385.0,Monterey,Sand City,1805350.07421875,7145.79009381909,38daa221-0f57-4943-a48a-72d331e7f735,2020,1600000US0665112,"Sand City city, California",320.0,Sand City
5023,386.0,Fresno,Sanger,23145354.484375,30814.8590475768,a412ff41-944c-4b1f-82cd-442152ffee6b,2020,1600000US0667056,"Sanger city, California",26744.0,Sanger
5024,387.0,Orange,Santa Ana,102836271.988281,59297.6920757499,daf026f5-9d30-4385-a2f7-87bb5b2559b5,2020,1600000US0669000,"Santa Ana city, California",332610.0,Santa Ana
5025,388.0,Santa Barbara,Santa Barbara,74577754.59375,98848.9057625582,ab4ec48d-c731-403c-af66-3d09a3d70562,2020,1600000US0669070,"Santa Barbara city, California",90911.0,Santa Barbara
5026,389.0,Santa Clara,Santa Clara,74710485.40625,58831.0412529146,57b4dec7-8124-416c-955b-35129a1c1eec,2020,1600000US0669084,"Santa Clara city, California",126723.0,Santa Clara
5027,390.0,Los Angeles,Santa Clarita,270381322.203125,134970.730700177,af9adfa2-1e05-4997-9ce4-b8886ca93bc3,2020,1600000US0669088,"Santa Clarita city, California",212519.0,Santa Clarita
5028,391.0,Santa Cruz,Santa Cruz,51660946.6367188,61502.4664412579,3b30207f-5ac1-46d9-a38d-b7b1bbb13ece,2020,1600000US0669112,"Santa Cruz city, California",65011.0,Santa Cruz
5029,392.0,Los Angeles,Santa Fe Springs,33436576.4023438,57872.9378690473,2b27542f-0442-4d49-a11e-2d380e29f83f,2020,1600000US0669154,"Santa Fe Springs city, California",17643.0,Santa Fe Springs
5030,393.0,Santa Barbara,Santa Maria,90883577.6171875,87515.796776136,d1c819ca-bd6a-43d1-8ff9-ca6085312233,2020,1600000US0669196,"Santa Maria city, California",105528.0,Santa Maria
5031,394.0,Los Angeles,Santa Monica,32088268.546875,24259.2892449961,eb8248a9-59a9-4c93-8435-1f39fdae2fc9,2020,1600000US0670000,"Santa Monica city, California",91600.0,Santa Monica
5032,395.0,Ventura,Santa Paula,21768873.8554688,32901.0264262498,c4f1aef1-647f-4752-930b-4121b511a8a4,2020,1600000US0670042,"Santa Paula city, California",30297.0,Santa Paula
5033,396.0,Sonoma,Santa Rosa,180908962.625,242662.949111027,ff92d210-d3e7-4547-b467-be99ea1441c6,2020,1600000US0670098,"Santa Rosa city, California",178391.0,Santa Rosa
5034,397.0,San Diego,Santee,61484241.375,53802.521581051,b8ac56cb-975e-4ec5-9081-4921bfb5896e,2020,1600000US0670224,"Santee city, California",57407.0,Santee
5035,398.0,Santa Clara,Saratoga,52363903.2578125,38809.1089015499,04a8579a-124f-440f-8ea2-ff006c6b6ee2,2020,1600000US0670280,"Saratoga city, California",31084.0,Saratoga
5036,399.0,Marin,Sausalito,7073235.08984375,16234.5331496425,335133a8-6b87-4dd2-89e5-c249d95f6518,2020,1600000US0670364,"Sausalito city, California",7177.0,Sausalito
5037,400.0,Santa Cruz,Scotts Valley,18942579.4375,36359.772339483,cf549888-6953-4522-95e9-3b9f3e9f5e17,2020,1600000US0670588,"Scotts Valley city, California",12055.0,Scotts Valley
5038,401.0,Orange,Seal Beach,44410775.3125,35829.3542516322,a23313b8-d3bd-4c47-b9d8-e80e65d47d62,2020,1600000US0670686,"Seal Beach city, California",24268.0,Seal Beach
5039,402.0,Monterey,Seaside,37576691.7851563,28291.5600900631,225322ca-aa6d-4e69-95de-6a969cea1e46,2020,1600000US0670742,"Seaside city, California",34063.0,Seaside
5040,403.0,Sonoma,Sebastopol,7963427.453125,24751.2424303691,c1020509-ed2b-46dc-8a3e-8ef0d2e72056,2020,1600000US0670770,"Sebastopol city, California",7664.0,Sebastopol
5041,404.0,Fresno,Selma,23569157.0742188,41678.1152430873,2cd7ed4b-fa77-447d-89a7-c529deb463de,2020,1600000US0670882,"Selma city, California",24405.0,Selma
5042,405.0,Kern,Shafter,151805676.316406,95747.5985247595,66ac58b8-65f3-4179-b88e-c2fb1c2accd1,2020,1600000US0671106,"Shafter city, California",19743.0,Shafter
5043,406.0,Shasta,Shasta Lake,48898968.2539063,36093.5685176922,e74d6b10-65c4-40e1-8c51-d64f04ed35c9,2020,1600000US0671225,"Shasta Lake city, California",10235.0,Shasta Lake
5044,407.0,Los Angeles,Sierra Madre,11224441.3242188,14811.9517334063,8502ba25-c9f9-471a-91e0-7539f73abd82,2020,1600000US0671806,"Sierra Madre city, California",10829.0,Sierra Madre
5045,408.0,Los Angeles,Signal Hill,8263922.94921875,20718.6965209278,ceee12fd-8ecd-4671-a407-3d7075755fdf,2020,1600000US0671876,"Signal Hill city, California",11430.0,Signal Hill
5046,409.0,Ventura,Simi Valley,160889382.574219,105750.850492169,d0cb7066-10cd-4484-b4c1-92752fc7f8ce,2020,1600000US0672016,"Simi Valley city, California",125768.0,Simi Valley
5047,410.0,San Diego,Solana Beach,12566902.2070313,17561.8286791104,7ec9f195-fdd1-4cc3-b51f-189c2c4da889,2020,1600000US0672506,"Solana Beach city, California",13301.0,Solana Beach
5048,411.0,Monterey,Soledad,18966855.5507813,40888.1283434078,0d5d645b-960f-4f31-b362-80863713e1ea,2020,1600000US0672520,"Soledad city, California",25667.0,Soledad
5049,412.0,Santa Barbara,Solvang,9355712.98828125,24088.2429126894,6830c821-869d-497a-ae44-c1f8f2988830,2020,1600000US0672576,"Solvang city, California",5644.0,Solvang
5050,413.0,Sonoma,Sonoma,11071137.5039063,23871.5576517794,50c6627f-60bf-4659-b731-5023d7b95e59,2020,1600000US0672646,"Sonoma city, California",11082.0,Sonoma
5051,414.0,Tuolumne,Sonora,12993923.5703125,21841.3039390573,3c38c8f0-24c3-418b-b84e-2792027ba80c,2020,1600000US0672674,"Sonora city, California",4832.0,Sonora
5052,415.0,Los Angeles,South El Monte,10779077.0390625,22809.6687687195,bfd367c5-2818-4fa7-93cf-6e057ccca3c2,2020,1600000US0672996,"South El Monte city, California",20791.0,South El Monte
5053,416.0,Los Angeles,South Gate,27722325.125,37662.4477779243,71ca371c-d27e-4817-ac81-dbda70c498eb,2020,1600000US0673080,"South Gate city, California",94905.0,South Gate
5054,417.0,El Dorado,South Lake Tahoe,74955719.4257813,55721.7024777344,8cdca7b8-e476-44ee-853a-cfdd655af6f0,2020,1600000US0673108,"South Lake Tahoe city, California",22535.0,South Lake Tahoe
5055,418.0,Los Angeles,South Pasadena,12938297.34375,15983.9196173555,7a8f02dd-023c-4d48-ba3e-77fc13a3d72d,2020,1600000US0673220,"South Pasadena city, California",25478.0,South Pasadena
5056,419.0,San Mateo,South San Francisco,37827918.4296875,63507.5265110519,100e95cc-ebf3-416e-8e20-fcbff3163802,2020,1600000US0673262,"South San Francisco city, California",66878.0,South San Francisco
5057,420.0,Napa,St. Helena,21581247.203125,31664.0712425904,8867b333-8e8e-4cdc-b41d-ef66a9699dde,2020,1600000US0664140,"St. Helena city, California",6049.0,St. Helena
5058,421.0,Orange,Stanton,11686823.3164063,33483.405482768,3e342915-b86a-4806-b2e1-ad40237cd5c6,2020,1600000US0673962,"Stanton city, California",38317.0,Stanton
5059,422.0,San Joaquin,Stockton,276758684.480469,281373.058269844,34204680-532d-43ca-9f1b-f241dde7d3ce,2020,1600000US0675000,"Stockton city, California",311103.0,Stockton
5060,423.0,Solano,Suisun City,17185155.8945313,34090.9592344595,6aacc2ae-5b60-44da-b446-382981acf4e0,2020,1600000US0675630,"Suisun City city, California",29459.0,Suisun City
5061,424.0,Santa Clara,Sunnyvale,91366252.7578125,65588.7543784695,f0bae7c6-f6fe-4d03-8dd1-579081194cb6,2020,1600000US0677000,"Sunnyvale city, California",152569.0,Sunnyvale
5062,425.0,Lassen,Susanville,35316411.9453125,66105.7518881547,37718f8e-1c51-4f93-b8eb-2f7a1121444c,2020,1600000US0677364,"Susanville city, California",14922.0,Susanville
5063,426.0,Amador,Sutter Creek,11304102.8476563,32096.7323373362,64677ecc-2a27-42f8-82d7-b6bcc244b559,2020,1600000US0677392,"Sutter Creek city, California",2638.0,Sutter Creek
5064,427.0,Kern,Taft,58700865.6914063,53480.1798617673,9e636ec4-84ee-4d31-b881-de631c110d63,2020,1600000US0677574,"Taft city, California",9189.0,Taft
5065,428.0,Kern,Tehachapi,39970878.796875,65979.8003127906,aa95dac9-f8b1-47f0-bfcd-e15ec2e76d14,2020,1600000US0678092,"Tehachapi city, California",12718.0,Tehachapi
5066,429.0,Tehama,Tehama,3456749.7421875,8621.66392371782,bf56407a-8502-44c4-907f-2d448fd5e21e,2020,1600000US0678106,"Tehama city, California",503.0,Tehama
5067,430.0,Riverside,Temecula,138825973.71875,86826.8834935536,1bed47a6-0602-4d9e-ad08-fec50de263f5,2020,1600000US0678120,"Temecula city, California",113117.0,Temecula
5068,431.0,Los Angeles,Temple City,15259500.0820313,22322.0282256972,23a31143-9ece-4bf4-9e06-a9787fd127fe,2020,1600000US0678148,"Temple City city, California",35699.0,Temple City
5069,432.0,Ventura,Thousand Oaks,210489429.59375,123574.67923006,29e25c0d-d6e7-4d56-b082-2b09d59660e7,2020,1600000US0678582,"Thousand Oaks city, California",127648.0,Thousand Oaks
5070,434.0,Los Angeles,Torrance,77323534.96875,51431.0729386086,cee9d69e-414e-422a-b85f-829d261eccd8,2020,1600000US0680000,"Torrance city, California",144430.0,Torrance
5071,435.0,San Joaquin,Tracy,109828024.027344,128899.37678558,528aa343-6e1b-40e5-8f69-ca13170c32bf,2020,1600000US0680238,"Tracy city, California",91462.0,Tracy
5072,436.0,Humboldt,Trinidad,2076952.69921875,13033.1811784926,d898e43d-ccaf-4ae4-ac80-8670d5a0178a,2020,1600000US0680448,"Trinidad city, California",348.0,Trinidad
5073,438.0,Tulare,Tulare,81450731.2929688,80939.1074005729,6cbc5570-702a-4644-a8ea-b7899b4349a0,2020,1600000US0680644,"Tulare city, California",64546.0,Tulare
5074,439.0,Siskiyou,Tulelake,1910090.3203125,6727.17544813947,b6a65be9-57ef-487c-be2f-abaf7119f30a,2020,1600000US0680686,"Tulelake city, California",839.0,Tulelake
5075,440.0,Stanislaus,Turlock,69493672.6171875,63723.1993275508,5b6d31fb-3ce8-41c6-ac23-768f86ce0d0c,2020,1600000US0680812,"Turlock city, California",72715.0,Turlock
5076,441.0,Orange,Tustin,41820895.9375,57145.1763645262,faf57a9c-093d-479e-92ce-8e051d38b516,2020,1600000US0680854,"Tustin city, California",80815.0,Tustin
5077,442.0,San Bernardino,Twentynine Palms,222715993.351563,106740.922849077,a7413e3a-b057-4dab-b9b6-6cec101bc4cd,2020,1600000US0680994,"Twentynine Palms city, California",26748.0,Twentynine Palms
5078,443.0,Mendocino,Ukiah,20608561.9023438,36972.481228619,fb4fd85b-688d-477e-90c2-acf088b22c19,2020,1600000US0681134,"Ukiah city, California",15963.0,Ukiah
5079,444.0,Alameda,Union City,80377660.4648438,71695.2447590985,6aa7416d-fd1d-4a4f-93c4-0770fbb1a2e5,2020,1600000US0681204,"Union City city, California",75067.0,Union City
5080,445.0,San Bernardino,Upland,59394283.703125,35235.9098136648,126b8229-3e2a-459d-855f-f1b727496269,2020,1600000US0681344,"Upland city, California",77348.0,Upland
5081,446.0,Solano,Vacaville,125859689.722656,99661.3418556159,cd5fff18-597a-492c-b806-b537dc537746,2020,1600000US0681554,"Vacaville city, California",99958.0,Vacaville
5082,447.0,Solano,Vallejo,128781938.925781,111406.58078821,5d233983-df7a-4a5e-ad14-bdd6b020d88a,2020,1600000US0681666,"Vallejo city, California",121275.0,Vallejo
5083,449.0,Los Angeles,Vernon,19472683.6210938,31186.4239824758,9bf3612c-3f05-490d-9f65-a208b544375b,2020,1600000US0682422,"Vernon city, California",248.0,Vernon
5084,450.0,San Bernardino,Victorville,283232286.65625,142990.449724695,a98d7a6e-5a5c-477e-af88-acfb9f11f70f,2020,1600000US0682590,"Victorville city, California",122958.0,Victorville
5085,451.0,Orange,Villa Park,7853818.37890625,17655.3859711759,05c51b3c-8ec6-4d1c-ae38-dff22af2d203,2020,1600000US0682744,"Villa Park city, California",5883.0,Villa Park
5086,452.0,Tulare,Visalia,153180776.375,132472.38948029,50e29e46-a597-43c8-a3e1-f5a96bda5338,2020,1600000US0682954,"Visalia city, California",133100.0,Visalia
5087,453.0,San Diego,Vista,69662663.796875,99294.9360690489,92ca4e60-39bd-451c-968a-9b06e89a3d30,2020,1600000US0682996,"Vista city, California",100659.0,Vista
5088,454.0,Los Angeles,Walnut,33932903.1796875,33705.1607973171,ae2139a0-501d-469a-ada3-016c2a66a4a9,2020,1600000US0683332,"Walnut city, California",29764.0,Walnut
5089,455.0,Contra Costa,Walnut Creek,82428801.484375,116944.312635597,adc694f6-2fb6-4cc4-8926-6241ea3f6fd3,2020,1600000US0683346,"Walnut Creek city, California",69836.0,Walnut Creek
5090,456.0,Kern,Wasco,37477413.03125,51022.8149686062,ee4b3a57-a6a3-4f50-a139-d4a389b8cf6c,2020,1600000US0683542,"Wasco city, California",27553.0,Wasco
5091,457.0,Stanislaus,Waterford,10166347.6875,18582.4891401087,c457bafe-f200-4f65-9931-1b8a36f71f28,2020,1600000US0683612,"Waterford city, California",8884.0,Waterford
5092,458.0,Santa Cruz,Watsonville,27580445.25,48950.2137587499,7d940c0c-5837-422e-abd6-70af8246d149,2020,1600000US0683668,"Watsonville city, California",52398.0,Watsonville
5093,459.0,Siskiyou,Weed,22193265.7539063,36202.9728628581,b7c479d4-a39c-4f00-a78d-17da1c164456,2020,1600000US0683850,"Weed city, California",2662.0,Weed
5094,460.0,Los Angeles,West Covina,60787433.9882813,75435.3600168253,6787f7e3-650e-4458-89f1-12cfad6e98db,2020,1600000US0684200,"West Covina city, California",105808.0,West Covina
5095,461.0,Los Angeles,West Hollywood,7178771.4921875,21043.1206737822,a5521376-b045-4227-a9c9-2289a4fda883,2020,1600000US0684410,"West Hollywood city, California",35506.0,West Hollywood
